Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,iSet,iDrift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38516.47662,8.317,-21.7,18.29,-38.4,11.17,127,,-2.55,243.6,0.41,164.1,,,,20.66,-16.3,,,,,,,,,,,,,,,,,,,,,39.386517,-0.290356,160.1,8
38516.47664,8.216,-22.8,18.71,-38.7,11.57,126.8,,-3.17,247.1,0.44,163.3,,,,20.54,-21,,,,,,,,,,,,,,,,,,,,,39.386482,-0.290347,162.4,7.9
38516.47665,8.282,-22.8,18.52,-39.4,11.41,125.9,,-2.78,254,0.405,162.6,,,,20.6,-18,,,,,,,,,,,,,,,,,,,,,39.38641,-0.290322,165.1,7.9
38516.47666,8.288,-23.5,18.89,-39.6,11.81,125.1,,-2.86,254,0.405,161.8,,,,20.6,-23.1,,,,,,,,,,,,,,,,,,,,,39.386375,-0.290308,165.1,7.9
38516.47667,8.225,-24.3,19.02,-41.2,11.69,123.8,,-3.32,258,0.349,162.1,,,,20.6,-20,,,,,,,,,,,,,,,,,,,,,39.386337,-0.290294,165.6,7.9
38516.47668,8.179,-24.4,18.4,-41.5,11.51,124.3,,-3.11,258,0.349,163.2,,,,20.54,-20.9,,,,,,,,,,,,,,,,,,,,,39.386307,-0.290286,164.7,7.9
38516.4767,8.202,-24.5,18.46,-41.8,11.53,124,,-3.15,263.3,0.289,162.5,,,,20.54,-24.1,,,,,,,,,,,,,,,,,,,,,39.386269,-0.290272,166.1,7.9
38516.47671,8.218,-24.3,18.41,-41.6,11.35,123.8,,-3.27,263.3,0.289,161.4,,,,20.6,-23.6,,,,,,,,,,,,,,,,,,,,,39.386234,-0.290258,166.9,8
38516.47672,8.25,-23,18.2,-40.5,11.06,124.6,,-3.55,262.1,0.251,160.5,,,,20.6,-25.2,,,,,,,,,,,,,,,,,,,,,39.386196,-0.290247,166.8,8.1
38516.47673,8.371,-22,18.39,-37.5,11.31,125.1,,-3.47,262.1,0.251,158.3,,,,20.79,-26.8,,,,,,,,,,,,,,,,,,,,,39.386162,-0.290231,167,8.1
38516.47674,8.401,-21.1,19.01,-36.5,11.58,124.8,,-3.27,265.8,0.21,156.3,,,,20.82,-23.8,,,,,,,,,,,,,,,,,,,,,39.386124,-0.290211,167,8.1
38516.47675,8.477,-20.6,18.94,-35,11.35,125.7,,-2.82,265.8,0.21,156.5,,,,20.82,-21.5,,,,,,,,,,,,,,,,,,,,,39.386093,-0.290189,163.7,8.2
38516.47677,8.557,-19.8,19.15,-34.5,11.52,126.2,,-2.8,271.3,0.193,156.9,,,,20.63,-21.5,,,,,,,,,,,,,,,,,,,,,39.386055,-0.290175,161.9,8.2
38516.47678,8.542,-19.6,19.34,-33.7,11.65,126.5,,-2.86,271.3,0.193,157.1,,,,20.63,-20.5,,,,,,,,,,,,,,,,,,,,,39.386021,-0.290156,161.2,8.2
38516.47679,8.539,-19.6,19.23,-33.9,11.29,126.4,,-2.59,271.3,0.17,157.6,,,,20.42,-19.2,,,,,,,,,,,,,,,,,,,,,39.385983,-0.290139,160.9,8.2
38516.4768,8.292,-20.2,19.16,-34.1,11.84,126.7,,-3.03,271.3,0.17,158.5,,,,20.33,-18.8,,,,,,,,,,,,,,,,,,,,,39.385948,-0.290122,160.9,8.2
38516.47681,8.376,-20.1,19.3,-34.5,11.84,126.9,,-2.36,271.3,0.17,158.9,,,,20.33,-17.3,,,,,,,,,,,,,,,,,,,,,39.385914,-0.290108,159.5,8.2
38516.47683,8.527,-20.2,19.29,-34,11.76,127.6,,-2.67,285.1,0.167,161,,,,20.27,-20.4,,,,,,,,,,,,,,,,,,,,,39.385876,-0.290097,160.2,8.1
38516.47684,8.566,-20.2,19.11,-35.1,11.45,128.2,,-2.48,293.5,0.159,161.6,,,,20.27,-15.5,,,,,,,,,,,,,,,,,,,,,39.385838,-0.290081,161.9,8
38516.47685,8.427,-20.5,19.28,-35.3,11.77,129.1,,-2.7,293.5,0.159,162.8,,,,20.21,-18.2,,,,,,,,,,,,,,,,,,,,,39.385807,-0.290072,161.7,7.9
38516.47686,8.329,-21.1,18.97,-35.8,11.59,129.8,,-2.75,298.1,0.199,164.7,,,,20.27,-15.3,,,,,,,,,,,,,,,,,,,,,39.385769,-0.290061,162,7.9
38516.47687,8.211,-22,19,-37.5,11.94,129.9,,-2.7,298.1,0.199,165.9,,,,20.27,-18.2,,,,,,,,,,,,,,,,,,,,,39.385735,-0.290053,162.9,7.9
38516.47689,8.171,-23.3,19.02,-38.4,11.97,128.9,,-3.29,293.8,0.234,166.2,,,,20.18,-19.7,,,,,,,,,,,,,,,,,,,,,39.385693,-0.290047,165.4,7.9
38516.4769,8.188,-23.9,19.16,-39.7,12.13,128.7,,-2.95,293.8,0.234,166.1,,,,20.18,-20,,,,,,,,,,,,,,,,,,,,,39.385658,-0.290039,167.1,7.9
38516.47691,8.146,-23.9,19.18,-39.7,12.32,128.9,,-3.36,294.6,0.253,165.6,,,,20.42,-22.4,,,,,,,,,,,,,,,,,,,,,39.385624,-0.290031,168.9,7.9
38516.47692,8.16,-24,19.4,-39.5,12.4,128.3,,-3.78,294.6,0.253,164.2,,,,20.42,-24.7,,,,,,,,,,,,,,,,,,,,,39.385586,-0.290022,170.4,8
38516.47693,8.209,-24.2,19.41,-40,12.42,127.5,,-3.6,300.5,0.266,163.6,,,,20.42,-24.3,,,,,,,,,,,,,,,,,,,,,39.385551,-0.290014,170.2,8
38516.47695,8.292,-23.6,19.76,-39.1,12.61,127,,-3.85,300.5,0.266,161.1,,,,20.54,-28.9,,,,,,,,,,,,,,,,,,,,,39.385479,-0.289992,170.1,8
38516.47696,8.28,-23.3,19.67,-38.4,12.43,126.6,,-4.08,299.7,0.273,160.1,,,,20.85,-27.4,,,,,,,,,,,,,,,,,,,,,39.385437,-0.289975,170.3,8.1
38516.47697,8.097,-23.3,19.76,-38,12.8,126.6,,-4.59,299.7,0.273,159.2,,,,21.43,-27.6,,,,,,,,,,,,,,,,,,,,,39.385403,-0.289964,167.6,8.2
38516.47698,8.213,-23.2,19.94,-37.5,12.65,125.6,,-3.48,299,0.279,158.1,,,,21.03,-26.8,,,,,,,,,,,,,,,,,,,,,39.385403,-0.289964,167.6,8.2
38516.47699,8.312,-22.7,19.92,-37.3,12.69,124.9,,-3.38,299,0.279,158.1,,,,22.68,-25.9,,,,,,,,,,,,,,,,,,,,,39.385326,-0.289928,164.7,8.3
38516.47701,8.344,-22.5,19.74,-37.4,12.45,125,,-3.54,299.4,0.254,158.6,,,,22.68,-22.3,,,,,,,,,,,,,,,,,,,,,39.385296,-0.289911,164.7,8.3
38516.47702,8.488,-22.8,19.9,-38.3,12.43,124.2,,-3.17,299.4,0.254,159.2,,,,21.79,-24,,,,,,,,,,,,,,,,,,,,,39.385254,-0.289894,162.9,8.4
38516.47703,8.5,-22.9,19.58,-38.6,12.21,124.8,,-3.23,299.4,0.254,160.8,,,,22.43,-22.8,,,,,,,,,,,,,,,,,,,,,39.38522,-0.289883,162.4,8.4
38516.47704,8.491,-23,19.74,-38.6,12.46,124.9,,-3.41,299.4,0.254,160.4,,,,20.79,-25.6,,,,,,,,,,,,,,,,,,,,,39.385181,-0.289869,162,8.4
38516.47705,8.432,-23.1,19.78,-38.4,12.37,124.5,,-3.88,301.4,0.259,159,,,,20.54,-24.6,,,,,,,,,,,,,,,,,,,,,39.385147,-0.28985,164.3,8.4
38516.47707,8.389,-22.9,19.58,-38.6,12.24,124,,-3.58,301.4,0.259,159.1,,,,20.6,-23.1,,,,,,,,,,,,,,,,,,,,,39.385109,-0.289833,164.3,8.4
38516.47708,8.344,-23.3,19.43,-38.8,12.22,123.7,,-3.19,305.1,0.251,158.9,,,,20.63,-25.3,,,,,,,,,,,,,,,,,,,,,39.385075,-0.289817,163.7,8.3
38516.47709,8.38,-23,19.26,-38.9,12,123.4,,-3.4,305.1,0.251,158.5,,,,20.6,-23.5,,,,,,,,,,,,,,,,,,,,,39.38504,-0.289797,163.7,8.3
38516.4771,8.374,-22.8,19.13,-38.2,11.67,124.1,,-3.26,309.1,0.245,158.8,,,,20.73,-22.6,,,,,,,,,,,,,,,,,,,,,39.385002,-0.289786,163.4,8.3
38516.47711,8.379,-21.3,18.62,-37.3,11.22,125.6,,-3.17,309.1,0.245,159.3,,,,20.97,-23.2,,,,,,,,,,,,,,,,,,,,,39.384964,-0.289769,162.6,8.2
38516.47713,8.365,-20.6,18.56,-36.1,11.16,126.3,,-3.57,309.1,0.245,159.1,,,,21.03,-24.8,,,,,,,,,,,,,,,,,,,,,39.38493,-0.289756,162.6,8.2
38516.47714,8.299,-21.5,18.79,-36.6,11.5,125.5,,-3.71,309.1,0.245,159.1,,,,21.15,-22.8,,,,,,,,,,,,,,,,,,,,,39.384895,-0.289742,162.5,8.2
38516.47715,8.266,-22.4,19.02,-37.8,11.79,124.9,,-3.63,315.4,0.258,159.5,,,,21.03,-21.9,,,,,,,,,,,,,,,,,,,,,39.384857,-0.289725,162.5,8.2
38516.47716,8.211,-22.5,19.12,-37.6,12.18,125.2,,-3.28,315.4,0.258,159.6,,,,20.97,-23.4,,,,,,,,,,,,,,,,,,,,,39.384819,-0.289714,162.2,8.2
38516.47717,8.187,-22.7,19.39,-37.9,12.22,124.8,,-3.68,310.9,0.251,158.5,,,,20.94,-23.1,,,,,,,,,,,,,,,,,,,,,39.384785,-0.289692,163.1,8.2
38516.47718,8.232,-22.5,19.46,-37.5,12.45,124.5,,-3.21,310.9,0.251,158.1,,,,21.18,-24.3,,,,,,,,,,,,,,,,,,,,,39.38475,-0.289678,164,8.2
38516.4772,8.311,-22.9,19.64,-38.1,12.37,123.7,,-3.21,310.2,0.239,158.2,,,,21.37,-19.2,,,,,,,,,,,,,,,,,,,,,39.384712,-0.289661,162,8.3
38516.47721,8.295,-22.9,19.85,-37.9,12.74,123.7,,-3.6,310.2,0.239,157.8,,,,21.4,-24.7,,,,,,,,,,,,,,,,,,,,,39.384674,-0.289647,162,8.3
38516.47722,8.249,-22.7,19.72,-37.6,12.55,124,,-3.86,305.2,0.233,157.6,,,,21.46,-23.4,,,,,,,,,,,,,,,,,,,,,39.38464,-0.289631,162.7,8.3
38516.47723,8.169,-23.2,20.09,-37.3,12.98,123.2,,-3.79,305.2,0.233,156.6,,,,21.49,-25.8,,,,,,,,,,,,,,,,,,,,,39.384602,-0.289611,162.4,8.3
38516.47724,8.221,-23,19.74,-37.9,12.64,122.5,,-3.34,308.7,0.214,156.4,,,,21.49,-22.7,,,,,,,,,,,,,,,,,,,,,39.384567,-0.289592,161.6,8.3
38516.47726,8.215,-23.2,20.01,-37.8,12.86,121.7,,-3.67,309.1,0.196,155.3,,,,21.49,-23.5,,,,,,,,,,,,,,,,,,,,,39.384533,-0.289569,160.5,8.3
38516.47727,8.299,-22.4,19.94,-35.9,12.81,122.5,,-3.16,309.1,0.196,154.2,,,,21.12,-23.2,,,,,,,,,,,,,,,,,,,,,39.384499,-0.289553,160.5,8.3
38516.47728,8.286,-21.2,20.34,-34.7,12.96,122.5,,-3.43,306.7,0.19,152.5,,,,21.27,-21.6,,,,,,,,,,,,,,,,,,,,,39.384464,-0.289531,160.5,8.3
38516.47729,8.398,-21.1,20.31,-34.6,12.81,121.8,,-2.6,306.7,0.19,152.6,,,,21.21,-21,,,,,,,,,,,,,,,,,,,,,39.384426,-0.289506,158.7,8.4
38516.4773,8.452,-21.4,20.24,-35.3,12.73,121.2,,-2.69,312.9,0.166,153.9,,,,20.6,-17.9,,,,,,,,,,,,,,,,,,,,,39.384396,-0.289483,156.5,8.4
38516.47732,8.391,-22.7,19.98,-37.2,12.66,120.5,,-2.95,312.9,0.166,155.7,,,,20.6,-21.4,,,,,,,,,,,,,,,,,,,,,39.384357,-0.289464,155.2,8.4
38516.47733,8.464,-23.1,19.81,-39,12.34,119.8,,-2.98,318.8,0.149,156.7,,,,20.36,-19.4,,,,,,,,,,,,,,,,,,,,,39.384323,-0.289442,156.1,8.4
38516.47734,8.489,-23.4,19.73,-39.1,12.43,120,,-3.06,318.8,0.149,156.8,,,,20.36,-24,,,,,,,,,,,,,,,,,,,,,39.384285,-0.289428,156.5,8.3
38516.47735,8.485,-23.5,19.72,-39,12.28,120.1,,-3.3,311,0.141,156.2,,,,20.48,-23.7,,,,,,,,,,,,,,,,,,,,,39.384251,-0.289408,158.7,8.4
38516.47736,8.49,-23.3,19.82,-38.9,12.57,120.2,,-3.16,311,0.141,156,,,,20.82,-24.3,,,,,,,,,,,,,,,,,,,,,39.384216,-0.289392,159.3,8.4
38516.47738,8.472,-23.2,19.6,-38.9,12.3,120,,-3.17,309.1,0.147,155.8,,,,21.09,-21.8,,,,,,,,,,,,,,,,,,,,,39.384178,-0.289375,160,8.4
38516.47739,8.519,-23.5,19.54,-39.7,12.15,119.7,,-2.93,309.1,0.147,156.7,,,,20.97,-21.5,,,,,,,,,,,,,,,,,,,,,39.384102,-0.289342,159.1,8.4
38516.4774,8.52,-23.2,19.32,-39.7,12.1,120.3,,-3.11,297.1,0.137,157.5,,,,20.91,-20.7,,,,,,,,,,,,,,,,,,,,,39.384064,-0.289328,159.1,8.4
38516.47741,8.554,-23.9,19.42,-40.4,12.08,119.2,,-3.2,297.1,0.137,157.2,,,,20.94,-23.1,,,,,,,,,,,,,,,,,,,,,39.384029,-0.289308,160.6,8.3
38516.47742,8.641,-24.2,19.2,-41.5,11.87,118.7,,-2.59,297.1,0.137,157.6,,,,21.09,-20.8,,,,,,,,,,,,,,,,,,,,,39.383991,-0.289289,160.6,8.3
38516.47743,8.583,-24.4,19.33,-41.3,12.22,119.2,,-3.01,297.1,0.137,157.5,,,,20.79,-22.6,,,,,,,,,,,,,,,,,,,,,39.383957,-0.289278,160.8,8.3
38516.47745,8.547,-23.8,19.2,-40.9,11.87,119.7,,-3.35,292.5,0.166,157.2,,,,20.69,-22.1,,,,,,,,,,,,,,,,,,,,,39.383919,-0.289256,160.8,8.3
38516.47746,8.542,-23.7,19.38,-39.8,12.18,120.3,,-3.2,289.2,0.162,156.6,,,,20.76,-24.6,,,,,,,,,,,,,,,,,,,,,39.383884,-0.289242,161.6,8.3
38516.47747,8.575,-22.5,19.27,-38.9,11.78,121.6,,-3.44,289.2,0.162,156.5,,,,20.45,-23.9,,,,,,,,,,,,,,,,,,,,,39.383846,-0.289222,161.2,8.3
38516.47748,8.472,-22.2,19.41,-37.7,12,122,,-3.74,289.2,0.162,155.9,,,,20.45,-26.9,,,,,,,,,,,,,,,,,,,,,39.383812,-0.289203,161.2,8.3
38516.47749,8.382,-22,19.3,-37.4,11.86,122.2,,-3.75,290.1,0.155,155.1,,,,20.39,-24.6,,,,,,,,,,,,,,,,,,,,,39.383778,-0.289181,160.6,8.2
38516.47751,8.39,-21,19.11,-36,11.69,122.6,,-3.34,290.1,0.155,154.3,,,,20.36,-25.9,,,,,,,,,,,,,,,,,,,,,39.383743,-0.289164,160.6,8.2
38516.47752,8.409,-20.9,19.2,-35.3,11.61,122.4,,-3.41,295.8,0.144,153.6,,,,20.48,-24.3,,,,,,,,,,,,,,,,,,,,,39.383709,-0.289139,159.4,8.2
38516.47753,8.509,-20.2,19.03,-35.2,11.43,122.2,,-2.76,295.8,0.144,153.5,,,,20.48,-21.8,,,,,,,,,,,,,,,,,,,,,39.383675,-0.289119,159.4,8.2
38516.47754,8.536,-20.2,19.21,-35,11.77,121.6,,-2.78,302.4,0.135,152.9,,,,20.33,-21.7,,,,,,,,,,,,,,,,,,,,,39.38364,-0.289094,158.2,8.2
38516.47755,8.571,-20.3,19,-35.5,11.28,121.2,,-2.64,302.4,0.135,154.4,,,,19.81,-16.6,,,,,,,,,,,,,,,,,,,,,39.383606,-0.289072,155.5,8.2
38516.47756,8.568,-21.8,19.07,-37.2,11.56,120.5,,-2.59,312,0.092,156.4,,,,19.81,-18.7,,,,,,,,,,,,,,,,,,,,,39.383568,-0.289058,155.5,8.2
38516.47758,8.522,-22.2,18.97,-37.7,11.56,122.2,,-2.72,313.4,0.104,158.1,,,,19.81,-18.6,,,,,,,,,,,,,,,,,,,,,39.383533,-0.289044,155.8,8.2
38516.47759,8.588,-20.4,18.83,-36.3,11.16,124.4,,-2.64,313.4,0.104,158.6,,,,19.96,-19.4,,,,,,,,,,,,,,,,,,,,,39.383495,-0.289028,155.8,8.2
38516.4776,8.577,-19.4,18.51,-34.1,10.57,126.7,,-2.69,313.4,0.104,158.8,,,,20.12,-20.5,,,,,,,,,,,,,,,,,,,,,39.383461,-0.289014,159,8.2
38516.47761,8.581,-18.7,17.83,-34.3,10.05,126.3,,-2.66,313.4,0.104,158.7,,,,20.05,-19.2,,,,,,,,,,,,,,,,,,,,,39.383427,-0.288997,160.2,8.1
38516.47762,8.476,-19.1,17.65,-35.6,10.01,126.2,,-2.57,323.6,0.101,159.4,,,,20.05,-18.4,,,,,,,,,,,,,,,,,,,,,39.383392,-0.288978,160.2,8.1
38516.47764,8.443,-20.3,17.8,-35.9,10.4,124.3,,-2.51,323.6,0.101,160,,,,20.05,-16.9,,,,,,,,,,,,,,,,,,,,,39.383358,-0.288964,159.9,8
38516.47765,8.393,-21.6,17.76,-38.7,10.44,124.3,,-2.66,326.8,0.109,161.5,,,,19.78,-15.7,,,,,,,,,,,,,,,,,,,,,39.383324,-0.288947,159.9,8
38516.47766,8.357,-22.6,18.39,-39.3,11.18,124.8,,-2.6,326.8,0.109,162.6,,,,20.05,-19.3,,,,,,,,,,,,,,,,,,,,,39.383286,-0.288933,160.8,8
38516.47767,8.378,-23.1,18.55,-39.8,11.34,124.9,,-2.51,328.5,0.143,163,,,,20.05,-18.9,,,,,,,,,,,,,,,,,,,,,39.383251,-0.288925,162.6,8
38516.47768,8.299,-23.5,18.56,-40.4,11.32,125,,-2.56,328.5,0.143,163.3,,,,19.96,-20.5,,,,,,,,,,,,,,,,,,,,,39.383213,-0.288911,163.8,8
38516.4777,8.498,-23.4,18.2,-41,10.92,124.2,,-2.48,321.3,0.157,163.4,,,,19.96,-19.8,,,,,,,,,,,,,,,,,,,,,39.383179,-0.2889,164.7,8.1
38516.47771,8.599,-23.4,18.21,-41.3,10.96,123.9,,-2.79,321.3,0.157,162.3,,,,19.9,-21.8,,,,,,,,,,,,,,,,,,,,,39.383141,-0.288886,165.4,8.1
38516.47772,8.56,-23.5,18.54,-41.3,11.18,123.6,,-3.12,323.5,0.164,161.8,,,,20.02,-22.6,,,,,,,,,,,,,,,,,,,,,39.383106,-0.288872,166.3,8.2
38516.47773,8.458,-24.5,18.68,-42.1,11.53,122.8,,-3.37,323.5,0.164,161.7,,,,20.51,-25.3,,,,,,,,,,,,,,,,,,,,,39.383068,-0.288858,165.9,8.2
38516.47774,8.495,-24.4,18.74,-42.2,11.61,122.5,,-3.58,325.7,0.16,160.8,,,,20.45,-25.2,,,,,,,,,,,,,,,,,,,,,39.38303,-0.288847,166.3,8.3
38516.47776,8.386,-24.7,19.1,-41.5,11.98,122.4,,-4.02,325.7,0.16,159.9,,,,20.45,-26.9,,,,,,,,,,,,,,,,,,,,,39.382992,-0.288833,166.2,8.3
38516.47777,8.1,-24,18.83,-40,11.95,124.4,,-4.81,323.5,0.164,160.5,,,,20.3,-22.3,,,,,,,,,,,,,,,,,,,,,39.382957,-0.288817,165.7,8.3
38516.47778,8.203,-23.6,19.05,-39.6,11.97,124.9,,-3.37,323.5,0.164,160.3,,,,20.21,-26.6,,,,,,,,,,,,,,,,,,,,,39.382915,-0.288806,164.9,8.3
38516.47779,8.206,-22.7,18.81,-38.4,11.74,126.3,,-3.91,312,0.153,161.3,,,,20.09,-23.1,,,,,,,,,,,,,,,,,,,,,39.382881,-0.288789,164.3,8.2
38516.4778,8.352,-22.1,18.79,-38.2,11.38,127.6,,-3.17,312,0.153,162,,,,20.09,-24.5,,,,,,,,,,,,,,,,,,,,,39.382843,-0.288775,163.8,8.3
38516.47782,8.295,-21.5,18.93,-36.9,11.62,128.9,,-3.48,314,0.147,162.8,,,,20.24,-23.8,,,,,,,,,,,,,,,,,,,,,39.382805,-0.288764,163.9,8.3
38516.47783,8.441,-21.7,18.86,-37.1,11.48,129.1,,-2.42,313.1,0.135,164.5,,,,20.21,-20,,,,,,,,,,,,,,,,,,,,,39.382732,-0.288739,164.3,8.4
38516.47784,8.628,-22.4,19.21,-38.4,11.69,128.8,,-2.61,313.1,0.135,165.3,,,,20.3,-19.5,,,,,,,,,,,,,,,,,,,,,39.382687,-0.288725,164.3,8.4
38516.47785,8.658,-23,19.32,-39.6,11.73,128.3,,-2.52,309.8,0.128,165.9,,,,20.27,-19.4,,,,,,,,,,,,,,,,,,,,,39.382648,-0.288717,165.6,8.5
38516.47786,8.605,-23.2,19.42,-39.6,12.05,128.5,,-2.94,309.8,0.128,165.8,,,,19.87,-22,,,,,,,,,,,,,,,,,,,,,39.382607,-0.288708,165.6,8.5
38516.47788,8.628,-23.8,19.65,-40.4,12.05,127.6,,-2.94,302.4,0.135,165.4,,,,19.87,-21.3,,,,,,,,,,,,,,,,,,,,,39.382568,-0.288694,167.9,8.4
38516.47789,8.569,-23.6,19.47,-40.2,12.2,127.8,,-3.16,302.4,0.135,164.7,,,,20.09,-23.2,,,,,,,,,,,,,,,,,,,,,39.382534,-0.288689,168.4,8.4
38516.4779,8.615,-22.5,19.6,-38.7,12.09,127.5,,-3,304.1,0.147,161.8,,,,20.09,-25.7,,,,,,,,,,,,,,,,,,,,,39.382496,-0.288675,168.4,8.4
38516.47791,8.612,-21.9,19.41,-37.8,11.84,127,,-2.8,304.1,0.147,160.3,,,,20.42,-23.6,,,,,,,,,,,,,,,,,,,,,39.382462,-0.288661,169.4,8.3
38516.47792,8.696,-22.1,19.28,-38.2,11.67,125.4,,-2.94,310.2,0.159,159.7,,,,20.42,-21.8,,,,,,,,,,,,,,,,,,,,,39.382423,-0.288644,169.4,8.3
38516.47793,8.689,-21.6,19.22,-37.5,11.67,126,,-3.19,310.2,0.159,160,,,,20.18,-20.1,,,,,,,,,,,,,,,,,,,,,39.382389,-0.288628,164.8,8.2
38516.47795,8.633,-21.2,19.31,-36.9,11.68,126.5,,-2.64,310.5,0.19,159.8,,,,19.96,-21,,,,,,,,,,,,,,,,,,,,,39.382351,-0.288614,164.8,8.2
38516.47796,8.58,-20.9,19.26,-35.9,11.57,126.8,,-2.79,310.5,0.19,159.3,,,,19.96,-20.8,,,,,,,,,,,,,,,,,,,,,39.382317,-0.288594,164.1,8.2
38516.47797,8.606,-20,19.12,-35.3,11.33,127.1,,-2.64,314.3,0.19,158.3,,,,19.93,-20.3,,,,,,,,,,,,,,,,,,,,,39.382282,-0.288578,163.6,8.3
38516.47798,8.608,-19.3,19.01,-34,11.24,126.7,,-2.66,314.3,0.19,157,,,,20.05,-19.3,,,,,,,,,,,,,,,,,,,,,39.382248,-0.288556,163.6,8.3
38516.47799,8.688,-18.6,19.05,-32.1,11.05,126.2,,-2.26,312.8,0.196,154.5,,,,19.84,-18.6,,,,,,,,,,,,,,,,,,,,,39.38221,-0.288539,163.1,8.5
38516.47801,8.653,-16,19,-29.6,10.97,126.5,,-2.29,312.8,0.196,150.8,,,,19.87,-18.6,,,,,,,,,,,,,,,,,,,,,39.382175,-0.288517,163.1,8.5
38516.47802,8.622,-14.1,19.32,-22.7,10.98,125.8,,-1.82,312.8,0.196,144.9,,,,19.87,-17.2,,,,,,,,,,,,,,,,,,,,,39.382137,-0.288492,162.6,8.5
38516.47803,8.369,-9.6,19.1,-18.7,10.96,125.2,,-1.69,312.8,0.196,138.3,,,,19.87,-10.6,,,,,,,,,,,,,,,,,,,,,39.382111,-0.288461,160.4,8.4
38516.47804,7.994,-7.3,19.62,-9.5,11.77,123.5,,-1.29,320.2,0.212,128.3,,,,19.87,-9,,,,,,,,,,,,,,,,,,,,,39.382088,-0.288428,160.4,8.4
38516.47805,7.505,-0.5,19.47,-3.7,12.12,122.9,,-0.67,320.2,0.212,119,,,,19.45,-7,,,,,,,,,,,,,,,,,,,,,39.382065,-0.288383,154,7.9
38516.47806,6.904,6.4,19.06,7.5,12.18,122.9,,-0.09,331.2,0.185,111.8,,,,19.41,-1.1,,,,,,,,,,,,,,,,,,,,,39.382053,-0.288342,154,7.9
38516.47808,6.512,9.8,18.66,18.3,12.26,122.4,,1.79,331.2,0.185,103.7,,,,19.11,2.5,,,,,,,,,,,,,,,,,,,,,39.38205,-0.288297,140.6,7
38516.47809,6.309,14.9,18.08,21.3,12.11,121.8,,1.94,351.7,0.233,99,,,,19.23,8.1,,,,,,,,,,,,,,,,,,,,,39.382053,-0.28825,140.6,7
38516.4781,6.132,17.2,18.23,27.9,12.53,121.4,,2.55,351.7,0.233,93.9,,,,19.23,8.9,,,,,,,,,,,,,,,,,,,,,39.382065,-0.288208,130.7,6.4
38516.47811,6.116,23.6,18.29,33.8,12.95,120.6,,2.56,358.2,0.29,86.5,,,,19.02,10.5,,,,,,,,,,,,,,,,,,,,,39.382069,-0.288172,112.2,5.8
38516.47813,6.126,25.4,18.36,38.2,13.21,120.5,,3.19,358.2,0.29,83.4,,,,18.9,11.6,,,,,,,,,,,,,,,,,,,,,39.382084,-0.288136,103.7,5.7
38516.47814,6.178,28,18.3,40.2,13.18,120.6,,3.75,1.3,0.37,81.5,,,,18.96,15.7,,,,,,,,,,,,,,,,,,,,,39.382103,-0.2881,95.5,5.7
38516.47815,6.328,29,18.5,42.3,13.29,120.2,,3.77,1.3,0.37,80,,,,18.96,16.9,,,,,,,,,,,,,,,,,,,,,39.382118,-0.288064,87.7,5.9
38516.47816,6.725,28.8,18.77,42.5,13.41,119.7,,3.72,2.3,0.42,79.7,,,,19.45,20.4,,,,,,,,,,,,,,,,,,,,,39.38213,-0.288025,81.7,6.1
38516.47817,6.957,28.1,19.25,42.3,13.5,119,,4.25,2.3,0.42,79.9,,,,19.45,23.8,,,,,,,,,,,,,,,,,,,,,39.382149,-0.287986,77.2,6.4
38516.47818,7.08,27.9,19.49,41.7,13.68,118,,4.82,2.2,0.47,80.2,,,,19.81,26.5,,,,,,,,,,,,,,,,,,,,,39.38216,-0.287944,74.4,6.8
38516.4782,7.277,27.5,19.88,41.6,13.85,118.4,,4.46,2.2,0.47,81.6,,,,20.12,29.4,,,,,,,,,,,,,,,,,,,,,39.382175,-0.287903,73.3,7.1
38516.47821,7.447,27.2,20.02,41.2,13.95,119.4,,4.68,2.2,0.49,83.6,,,,20.3,28.7,,,,,,,,,,,,,,,,,,,,,39.382191,-0.287858,72.1,7.4
38516.47822,7.49,27.2,20.12,41.5,13.9,120.4,,4.62,2.2,0.49,84.4,,,,20.3,25.4,,,,,,,,,,,,,,,,,,,,,39.382198,-0.287811,73.1,7.7
38516.47823,7.82,26.8,20.71,41.2,14.15,121,,3.87,3.1,0.49,84.9,,,,20.33,26,,,,,,,,,,,,,,,,,,,,,39.382206,-0.287764,76.1,7.8
38516.47824,7.929,26.7,20.88,41.1,14.39,121.4,,3.99,3.1,0.49,85.6,,,,20.45,27.8,,,,,,,,,,,,,,,,,,,,,39.382214,-0.287717,78.2,8
38516.47826,7.974,26.3,21.11,40.6,14.41,121.4,,4.69,2.2,0.49,86,,,,20.69,27.8,,,,,,,,,,,,,,,,,,,,,39.382221,-0.287669,78.4,8.1
38516.47827,8.117,25.4,21.29,39.4,14.3,121.1,,3.87,8.3,0.504,87.3,,,,20.73,29.3,,,,,,,,,,,,,,,,,,,,,39.38224,-0.287567,79.8,8.4
