Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,Set,Drift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38249.84915,9.31,148,,,,,,0,,,78,,16,,,,,-5,,,,,,,,,,,,,,,,,,,37.81945,-122.437083,,
38249.84917,9.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.43695,,
38249.84918,9.22,151,9.6,163,16.9,239,,0,72,2.08,80,,16,,20.18,0.3,,-1,,,,,,,,,,12.03,,,,,,,,,,,75.8,11.6
38249.84919,9.16,149,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.436817,,
38249.8492,9.12,147,12.9,159,17.6,,,,72,2.1,79,,,,20.12,0.8,,,,,,,,,,,,12.03,,,,,,,,,37.81945,-122.436817,76.8,11.2
38249.84921,,,,,,238,,0,,,,,16,,,,,-3,,,,,,,,,,,,,,,,,,,,,,
38249.84922,9.14,148,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.4367,,
38249.84924,9.14,152,9.7,162,17.5,239,,0.2,72,2.05,79,,,,20.24,2.5,,,,,,,,,,,,12.03,,,,,,,,,37.819433,-122.436617,76.8,10.8
38249.84925,9.21,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,37.819433,-122.436567,,
38249.84926,9.37,153,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.436467,,
38249.84927,9.45,151,9.7,160.2,17.5,240,,,71,2.01,81,,,,20.39,1.8,,,,,,,,,,,,12.03,,,,,,,,,37.819433,-122.436433,76.8,11
38249.84928,9.59,,,,,,,,,,,,16,,,,,-2,,,,,,,,,,,,,,,,,,,,,,
38249.84929,9.66,143,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,37.8194,-122.436217,,
38249.8493,9.69,143,10.6,153.1,18,237,,0.1,70,1.98,82,,16,,20.69,1.8,,-1,,,,,,,,,,12.02,,,,,,,,,,,84.8,11.6
38249.84932,9.74,135,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,37.8194,-122.436167,,
38249.84933,9.69,140,11.8,155.1,18.1,237,,0.2,71,1.97,80,,,,21.09,2.5,,,,,,,,,,,,12.01,,,,,,,,,37.819383,-122.436067,82.8,11.9
38249.84934,9.63,140,,,,,,,,,79,,16,,,,,-2,,,,,,,,,,,,,,,,,,,37.819383,-122.43595,,
38249.84935,9.58,,,,,,,,72,1.99,79,,,,21.15,2.7,,,,,,,,,,,,12.01,,,,,,,,,37.819383,-122.435933,76.8,11.4
38249.84936,9.5,140,10.9,159.2,18.1,238,,0.2,,,,,16,,,,,-1,,,,,,,,,,,,,,,,,,,37.819383,-122.435817,,
38249.84937,9.47,148,,,,,,,72,1.99,77,,,,,2.6,,,,,,,,,,,,,,,,,,,,,37.819383,-122.435767,76.8,11.2
38249.84939,9.45,144,12.4,159.2,18.1,238,,0.2,,,,,16,,21.61,,,0,,,,,,,,,,12.01,,,,,,,,,,,,
38249.8494,9.4,144,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,37.819367,-122.435633,,
38249.84941,9.39,148,10.9,160.2,18.2,237,,0.3,73,2,74,,16,,21.82,3.9,,,,,,,,,,,,12.01,,,,,,,,,37.819367,-122.435633,79.8,11.4
38249.84942,9.4,148,,,,,,,,,72,,,1090,,,,0,,,,,,,,,,,,,,,,,,,37.819367,-122.4355,,
38249.84943,9.38,,,,,,,,74,2,70,,,,22.01,4.6,,,,,,,,,,,,12.01,,,,,,,,,37.819367,-122.4355,74.8,11.4
38249.84944,9.28,156,10,166.3,17.8,238,,0.4,,,68,,16,1037,,,,0,,,,,,,,,,,,,,,,,,,37.819383,-122.435367,,
38249.84946,9.24,,,,,,,,75,2.01,68,,,,,4.2,,,,,,,,,,,,,,,,,,,,,37.819383,-122.435367,72.8,11.4
38249.84947,,159,10.1,168.4,17.7,237,,0.4,,,,,16,1097,22.01,,,-1,,,,,,,,,,12.01,,,,,,,,,,,,
38249.84948,9.16,159,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,37.819383,-122.43525,67.8,10.9
38249.84949,9.16,161,10,169.4,17.4,237,,0.3,74,2.02,68,34.11,16,,22.07,3.6,,-2,,,,,,,,,,12.02,,,,,,,,,,,,
38249.8495,9.03,,,,,,,,,,,,,1042,,,,,,,,,,,,,,,,,,,,,,,37.8194,-122.435117,,
38249.84951,8.98,160,,,,,,,74,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,37.819417,-122.435,69.8,10.8
38249.84953,8.99,160,10.4,169.3,17.4,237,,0.3,,,65,7.83,16,976,21.91,,,-5,,,,,,,,,,12.02,,,,,,,,,,,,
38249.84954,8.95,160,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,37.819417,-122.4349,,
38249.84955,8.89,160,10.6,170.3,17.3,236,,0.4,74,1.99,66,-3.11,16,941,21.82,4.3,,-4,,,,,,,,,,12.03,,,,,,,,,37.819417,-122.434867,66.8,10.7
38249.84956,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.43475,,
38249.84957,8.85,171,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.43475,,
38249.84958,8.86,171,9.7,174.4,17,240,,0.4,73,1.99,71,36.61,16,1024,20.88,3.8,,0,,,,,,,,,,12.03,,,,,,,,,37.819433,-122.434617,69.8,10.9
38249.84959,8.85,171,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.434617,,
38249.84961,8.89,157,11.4,164.4,17.3,237,,0.3,72,2,72,,,,20.66,2.8,,,,,,,,,,,,12.03,,,,,,,,,,,74.8,11.1
38249.84962,9.02,154,,,,,,,,,73,,16,1095,,,,-1,,,,,,,,,,,,,,,,,,,37.819433,-122.4344,,
38249.84963,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.43435,,
38249.84964,9.04,156,9.4,165.3,17.2,238,,0.3,73,1.99,73,,16,,20.94,3.6,,0,,,,,,,,,,12.03,,,,,,,,,,,74.8,11.4
38249.84965,8.98,157,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.434217,,
38249.84966,9,,9.9,,,,,,73,2.01,71,,,,21.03,3.8,,,,,,,,,,,,12.03,,,,,,,,,37.81945,-122.434217,72.8,11.4
38249.84968,,160,,165.3,17.2,238,,0.4,,,,,16,,,,,-3,,,,,,,,,,,,,,,,,,,,,,
38249.84969,9.02,161,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,37.819467,-122.434017,,
38249.8497,9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.819467,-122.433967,,
38249.84971,9.18,163,9.8,169.4,17.3,239,,0.4,73,1.97,69,,16,,21.55,4.2,,,,,,,,,,,,12.02,,,,,,,,,,,68.8,11
38249.84972,9.15,163,,,,,,,,,71,,,,,,,-5,,,,,,,,,,,,,,,,,,,37.819483,-122.433833,,
38249.84973,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.819483,-122.433833,,
38249.84975,9.1,164,8.8,170.4,16.9,240,,0.3,72,1.98,71,,16,,21.82,3.7,,,,,,,,,,,,12.03,,,,,,,,,,,69.8,11.3
38249.84976,9.02,167,,,,,,,,,73,,,,,,,-5,,,,,,,,,,,,,,,,,,,37.819483,-122.433617,,
38249.84977,8.99,,,,,,,,71,2,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,37.819483,-122.433567,71.8,11.2
38249.84978,,165,9.5,170.3,16.6,242,,0.3,,,76,,16,,22.1,,,-4,,,,,,,,,,12.03,,,,,,,,,,,,
38249.84979,8.89,165,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,37.819483,-122.43345,,
38249.8498,8.9,159,9.1,,16.5,,,,70,2.02,77,,,,22.46,3.2,,,,,,,,,,,,12.02,,,,,,,,,37.819483,-122.43345,73.8,10.9
38249.84982,8.89,,,168.3,,243,,0.3,,,,,16,,,,,-3,,,,,,,,,,,,,,,,,,,37.819483,-122.433317,,
38249.84983,8.87,156,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,37.819483,-122.433317,,
38249.84984,8.83,150,8.7,163.3,16.2,241,,0.3,69,2.01,78,,16,,22.77,3.4,,-3,,,,,,,,,,12.03,,,,,,,,,,,76.8,10.8
38249.84985,8.83,150,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,37.819483,-122.433183,,
38249.84986,8.87,,,,,,,,69,2.01,79,,,,22.98,3.3,,,,,,,,,,,,12.02,,,,,,,,,37.819483,-122.4331,76.8,10.9
38249.84987,8.89,137,,162.3,15.8,241,,0.3,,,80,,16,,,,,-2,,,,,,,,,,,,,,,,,,,37.819467,-122.432983,,
38249.84988,8.86,,,,,,,,69,2.03,80,,,,,3.1,,,,,,,,,,,,12.03,,,,,,,,,37.819467,-122.432967,78.8,10.8
38249.8499,,140,8.9,157.3,15.5,239,,0.3,,,,,16,,23.35,,,-2,,,,,,,,,,,,,,,,,,,,,,
38249.84991,8.84,142,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,37.819467,-122.432817,,
38249.84992,8.75,,9.3,,15.5,,,,69,2.05,80,,,,23.9,3.3,,,,,,,,,,,,12.02,,,,,,,,,37.819467,-122.432817,78.8,10.9
38249.84993,8.67,147,,160.3,,240,,0.3,,,,,16,,,,,-1,,,,,,,,,,,,,,,,,,,37.81945,-122.432683,,
38249.84994,8.6,147,,,,,,,69,2.06,78,,,,,3.7,,,,,,,,,,,,12.03,,,,,,,,,37.81945,-122.432683,77.8,10.5
38249.84995,,143,9.1,159.3,15.5,239,,0.4,,,,,16,,,,,-3,,,,,,,,,,,,,,,,,,,,,,
38249.84997,8.62,144,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.432483,,
38249.84998,8.63,144,9,,15.5,,,,70,2.05,77,,,,24.2,3,,,,,,,,,,,,12.02,,,,,,,,,,,74.8,10.4
38249.84999,,,,160.4,,238,,0.3,,,,,16,,,,,-2,,,,,,,,,,,,,,,,,,,,,,
38249.85,8.98,143,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.4323,,
38249.85001,9.12,143,10,159.3,15.5,238,,,69,2,77,,,,24.44,2.5,,,,,,,,,,,,12.02,,,,,,,,,,,76.8,10.8
38249.85002,9.32,,,,,,,0.2,,,,,16,,,,,-1,,,,,,,,,,,,,,,,,,,,,,
38249.85004,9.4,147,,,,,,,70,1.99,76,,,,,3.2,,,,,,,,,,,,12.01,,,,,,,,,37.819433,-122.432167,75.8,11.7
38249.85005,,148,10.6,162.2,16.5,238,,0.3,,,,,16,,,,,-3,,,,,,,,,,,,,,,,,,,,,,
38249.85006,9.44,152,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.432033,,
38249.85007,9.44,152,10.8,162.3,16.5,238,,0.3,71,1.99,75,,16,,24.96,3.8,,-3,,,,,,,,,,12.01,,,,,,,,,37.819433,-122.431933,72.8,11.2
38249.85008,9.25,163,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.4319,,
38249.85009,9.16,167,9.8,162.3,16.5,238,,,70,2,76,,,,25.11,3.9,,,,,,,,,,,,12.02,,,,,,,,,37.81945,-122.431817,72.8,10.7
38249.85011,9.06,164,,,,,,,,,74,,16,,,,,-3,,,,,,,,,,,,,,,,,,,37.81945,-122.4317,,
38249.85012,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.431667,,
38249.85013,9.05,164,9.1,168.3,16.7,242,,0.3,70,1.99,73,,16,,25.21,3.5,,-4,,,,,,,,,,12.02,,,,,,,,,,,73.8,10.5
38249.85014,9.25,156,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.431533,,
38249.85015,9.3,,10.8,,17,,,,70,1.95,75,,,,25.21,3.9,,,,,,,,,,,,12.01,,,,,,,,,37.819433,-122.431533,72.8,10.9
38249.85016,9.4,150,,163.3,,240,,0.3,,,,,16,,,,,-4,,,,,,,,,,,,,,,,,,,37.819433,-122.4314,,
38249.85018,9.43,151,,,,,,,70,1.93,75,,,,,4.7,,,,,,,,,,,,12.02,,,,,,,,,37.819433,-122.4314,73.8,11.6
38249.85019,9.46,154,10.3,166.3,17.3,241,,0.4,,,,42.83,16,1093,25.21,,,-2,,,,,,,,,,,,,,,,,,,,,,
38249.8502,9.4,156,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.43115,,
38249.85021,9.34,156,10.9,165.4,17.5,241,,0.4,69,1.95,76,,16,,25.02,4.9,,-2,,,,,,,,,,12.02,,,,,,,,,,,74.8,11.4
38249.85022,9.3,,,,,,,,,,,9.72,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.431133,,
38249.85023,9.28,155,,,,,,,70,,75,,,,,,,,,,,,,,,,,,,,,,,,,,37.819433,-122.431,75.8,11
38249.85025,9.29,154,10.2,165.4,17.4,240,,0.5,,1.95,75,,16,1094,24.78,5.2,,-3,,,,,,,,,,12.02,,,,,,,,,,,,
38249.85026,9.27,154,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.430867,,
38249.85027,9.26,153,10.5,163.5,17.5,239,,,70,1.95,73,,,,24.6,5.1,,,,,,,,,,,,12.02,,,,,,,,,37.81945,-122.430867,72.8,11.2
38249.85028,9.35,152,,,,,,,,,73,,,,,,,-4,,,,,,,,,,,,,,,,,,,37.81945,-122.430733,,
38249.85029,9.32,,,,,,,,70,1.94,73,,,,24.23,5,,,,,,,,,,,,12.02,,,,,,,,,37.81945,-122.430733,73.8,11.4
38249.8503,9.35,154,12.3,163.4,17.5,239,,0.4,,,73,,16,,,,,-4,,,,,,,,,,,,,,,,,,,37.81945,-122.4306,,
38249.85032,9.36,,13.1,,,,,,70,1.94,73,,,,23.83,4.8,,,,,,,,,,,,12.01,,,,,,,,,37.81945,-122.4306,74.8,11.5
38249.85033,9.38,154,,163.4,18.6,237,,0.4,,,,,16,,,,,-2,,,,,,,,,,,,,,,,,,,37.81945,-122.430467,,
38249.85034,9.41,153,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.430367,,
38249.85035,9.35,153,13.3,163.4,18.8,237,,,70,1.95,72,,,,23.16,5.2,,,,,,,,,,,,12.02,,,,,,,,,,,73.8,11.7
38249.85036,9.33,154,,,,,,0.4,,,73,,16,,,,,-3,,,,,,,,,,,,,,,,,,,37.81945,-122.430333,,
38249.85037,9.36,158,13.7,165.4,19.2,238,,,70,1.97,73,,,,22.95,5.5,,,,,,,,,,,,12.02,,,,,,,,,37.81945,-122.430217,72.8,11.7
38249.85038,9.33,,,,,,,0.5,,,,,16,,,,,-3,,,,,,,,,,,,,,,,,,,37.81945,-122.4301,,
38249.8504,9.32,158,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.430067,,
38249.85041,9.35,158,13.8,165.5,19.5,237,,0.5,71,1.98,70,,16,,22.71,5.8,,-3,,,,,,,,,,12.02,,,,,,,,,,,72.8,11.6
38249.85042,9.44,161,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,37.819467,-122.429917,,
38249.85043,9.5,,,,,,,,72,1.96,68,,,,22.62,6.6,,,,,,,,,,,,12.02,,,,,,,,,37.819467,-122.429917,72.8,11.3
38249.85044,9.61,166,12.7,172.5,19.9,239,,0.6,,,,17.5,16,1050,,,,-4,,,,,,,,,,,,,,,,,,,37.819467,-122.429783,,
38249.85045,9.71,173,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,37.819483,-122.429683,,
38249.85047,9.83,177,11.7,179.6,19.8,243,,0.6,72,1.95,69,33.28,16,1085,22.55,7.3,,-4,,,,,,,,,,12.02,,,,,,,,,,,68.8,12.3
38249.85048,9.93,178,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,37.819483,-122.42955,,
38249.85049,9.93,178,11.4,-179.4,19.7,245,,,71,1.95,70,,,,22.28,6.3,,,,,,,,,,,,12.03,,,,,,,,,37.819483,-122.429533,69.8,12.4
38249.8505,9.93,178,,,,,,0.5,,,72,7.39,16,,,,,,,,,,,,,,,,,,,,,,,,37.8195,-122.4294,,
38249.85051,9.84,167,12.5,,19.7,,,,70,1.97,73,,,,22.13,5.3,,,,,,,,,,,,12.03,,,,,,,,,37.8195,-122.429367,71.8,11.9
38249.85052,9.77,,,169.5,,243,,0.4,,,,,16,1067,,,,-4,,,,,,,,,,,,,,,,,,,,,,
38249.85054,9.77,161,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,37.819483,-122.429217,,
38249.85055,9.71,161,11.6,168.4,19.4,,,,70,1.97,75,,,,22.34,5.6,,,,,,,,,,,,12.02,,,,,,,,,,,74.8,11.6
38249.85056,9.68,,,,,243,,0.4,,,,-7.78,16,1041,,,,-5,,,,,,,,,,,,,,,,,,,37.819483,-122.429083,,
38249.85057,9.71,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.819483,-122.428983,,
38249.85058,9.72,169,11.5,172.4,19.4,247,,0.4,69,1.98,78,,,,22.28,5.2,,,,,,,,,,,,12.02,,,,,,,,,,,74.8,11.7
38249.8506,9.71,164,,,,,,,,,80,36.61,16,939,,,,-2,,,,,,,,,,,,,,,,,,,37.819483,-122.42885,,
38249.85061,9.7,,,,,,,,68,1.99,81,,,,22.34,4.2,,,,,,,,,,,,12.02,,,,,,,,,37.819483,-122.428817,78.8,11.7
38249.85062,9.69,157,11.7,165.4,19.1,245,,0.3,,,,,16,910,,,,-1,,,,,,,,,,,,,,,,,,,,,,
38249.85063,9.77,152,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,37.819467,-122.428683,,
38249.85064,9.78,151,10.8,163.3,19.1,245,,,68,1.98,81,,,,22.43,4.3,,,,,,,,,,,,12.03,,,,,,,,,,,80.8,11.9
38249.85065,9.7,,,,,,,0.3,,,,,16,,,,,-4,,,,,,,,,,,,,,,,,,,,,,
38249.85066,9.73,156,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,37.81945,-122.428433,,
38249.85068,9.7,157,10,167.3,18.4,247,,0.3,68,1.99,82,,,,22.22,3.7,,,,,,,,,,,,12.02,,,,,,,,,,,77.8,11.6
38249.85069,,,,,,,,,,,,,16,,,,,-1,,,,,,,,,,,,,,,,,,,,,,
38249.8507,9.58,152,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,37.819417,-122.428283,,
38249.85071,9.55,144,10.9,160.3,18.2,245,,,68,2,83,,,,21.88,2.9,,,,,,,,,,,,12.03,,,,,,,,,,,83.8,11.4
38249.85072,9.53,,,,,,,0.3,,,,,16,,,,,-2,,,,,,,,,,,,,,,,,,,37.8194,-122.42815,,
38249.85073,9.42,142,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,37.8194,-122.42805,,
38249.85075,9.42,142,10.5,158.3,17.7,243,,0.2,69,2.02,84,,,,21.7,2.8,,,,,,,,,,,,12.03,,,,,,,,,,,83.8,11.5
38249.85076,9.45,,,,,,,,,,,,16,,,,,-2,,,,,,,,,,,,,,,,,,,37.819383,-122.427933,,
38249.85077,9.57,143,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,37.819383,-122.427883,80.8,
38249.85078,9.61,144,9,159.2,17.5,244,,0.1,69,1.98,83,,16,,21.27,1.6,,,,,,,,,,,,12.03,,,,,,,,,,,,11
38249.85079,9.83,134,,,,,,,,,81,,,,,,,1,,,,,,,,,,,,,,,,,,,37.819367,-122.42775,,
38249.8508,9.88,134,11.1,156.1,17.5,241,,0,69,1.94,81,,,,21.06,0.9,,,,,,,,,,,,12.05,,,,,,,,,,,82.8,12.3
38249.85082,,,,,,,,,,,,,16,,,,,0,,,,,,,,,,,,,,,,,,,,,,
38249.85083,9.96,134,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,37.819333,-122.4275,,
38249.85084,9.88,134,10.4,155,17.6,239,,0,69,1.95,82,,,,20.66,0.7,,,,,,,,,,,,12.03,,,,,,,,,,,79.8,12.4
38249.85085,9.84,,,,,,,,,,,,16,,,,,-2,,,,,,,,,,,,,,,,,,,37.819333,-122.427383,,
38249.85086,9.7,137,,,,,,,70,1.98,82,,,,,0.9,,,,,,,,,,,,,,,,,,,,,37.819333,-122.427333,79.8,11.7
38249.85087,,139,11.3,156,17.7,239,,0,,,,,16,,20.3,,,-2,,,,,,,,,,12.03,,,,,,,,,,,,
38249.85088,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.819317,-122.4272,,
38249.8509,9.54,140,,,,,,,70,1.99,79,,,,,1,,,,,,,,,,,,,,,,,,,,,37.819317,-122.4272,77.8,11.2
38249.85091,9.48,140,10.7,157,17.6,237,,0.1,,,79,,16,,19.99,,,0,,,,,,,,,,12.02,,,,,,,,,,,,
38249.85092,9.39,140,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,37.8193,-122.426983,,
38249.85093,9.33,140,13.5,157.1,17.7,237,,0,70,1.99,77,,16,,19.54,0.9,,-1,,,,,,,,,,12.02,,,,,,,,,37.8193,-122.426983,78.8,11.1
38249.85094,9.17,139,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,37.8193,-122.42685,,
38249.85095,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8193,-122.426817,77.8,10.9
38249.85097,9.15,144,11.8,157,18.3,234,,0,72,1.98,73,,16,,18.68,2,,-1,,,,,,,,,,12.02,,,,,,,,,,,,
38249.85098,9.23,149,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,37.8193,-122.426683,,
38249.85099,9.25,150,10.8,161,18.2,233,,0.2,73,1.96,69,,,,18.13,2.8,,,,,,,,,,,,12.02,,,,,,,,,,,71.8,11.4
38249.851,9.35,,,,,,,,,,,,16,,,,,-1,,,,,,,,,,,,,,,,,,,37.8193,-122.42655,,
38249.85101,9.52,151,,,,,,,74,1.95,67,,,,,3.9,,,,,,,,,,,,,,,,,,,,,37.819317,-122.42645,69.8,11.8
38249.85102,9.52,154,10.5,164.2,18.2,233,,0.3,,,67,,16,,17.83,,,-3,,,,,,,,,,12.02,,,,,,,,,,,,
38249.85104,9.6,161,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,37.819333,-122.426333,,
38249.85105,9.57,164,10.3,169.3,18.2,,,,74,1.94,68,,,,17.34,3.7,,,,,,,,,,,,12.02,,,,,,,,,37.819333,-122.426283,64.8,11.7
38249.85106,9.5,162,,,,,,0.3,,,68,,16,,,,,-6,,,,,,,,,,,,,,,,,,,37.81935,-122.426183,,
38249.85107,9.5,,,,,,,,72,1.94,71,,,,16.89,3,,,,,,,,,,,,12.02,,,,,,,,,37.81935,-122.42615,67.8,11
38249.85108,9.62,157,12,166.3,18.3,236,,0.2,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,37.81935,-122.42605,,
38249.85109,9.66,156,,,,,,,71,1.92,76,,,,16.64,3,,,,,,,,,,,,12.04,,,,,,,,,37.81935,-122.426017,70.8,11.2
38249.85111,9.63,156,11.2,165.2,18.4,238,,0.2,,,,,16,,,,,-4,,,,,,,,,,,,,,,,,,,,,,
38249.85112,9.49,153,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,37.81935,-122.425883,,
38249.85113,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.819333,-122.425783,,
38249.85114,9.25,145,11.5,158.2,18,236,,0.2,70,1.95,78,,16,,16.21,2.1,,,,,,,,,,,,12.03,,,,,,,,,,,76.8,11.3
38249.85115,9.1,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,37.819333,-122.425767,,
38249.85116,8.92,144,,,,,,,70,1.97,78,,,,,1.8,,,,,,,,,,,,12.03,,,,,,,,,37.819333,-122.425633,77.8,10.6
38249.85118,,138,9.6,158.2,17.8,236,,0.1,,,,,16,,,,,-3,,,,,,,,,,,,,,,,,,,,,,
38249.85119,8.89,138,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,37.819333,-122.425517,,
38249.8512,8.97,,,,,,,,70,1.95,78,,,,14.57,1,,,,,,,,,,,,12.02,,,,,,,,,37.819333,-122.425517,78.8,10.9
38249.85121,,139,10,157.1,16.9,235,,0,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,
38249.85122,9.19,139,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,37.819317,-122.4253,,
38249.85123,9.19,139,10.8,157,17.2,235,,0,70,1.93,78,,16,,13.78,0.4,,0,,,,,,,,,,12.02,,,,,,,,,,,79.8,11.5
38249.85124,9.34,137,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,37.8193,-122.42515,,
38249.85126,9.36,,10.5,,17.3,,,,71,1.92,76,,,,13.38,0.4,,,,,,,,,,,,12.02,,,,,,,,,37.8193,-122.425117,77.8,11.8
38249.85127,9.17,135,,154,,232,,0,,,,,16,,,,,-2,,,,,,,,,,,,,,,,,,,,,,
38249.85128,9.06,139,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,37.8193,-122.424983,,
38249.85129,8.98,145,8.3,159,16.6,235,,0,71,1.98,77,,16,,12.8,0.7,,,,,,,,,,,,12.01,,,,,,,,,,,75.8,11
38249.8513,8.75,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,37.8193,-122.42485,,
38249.85131,8.72,147,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,37.8193,-122.424767,,
38249.85133,8.72,144,8.4,161,16.2,235,,0,72,2,73,,16,,12.01,0.5,,-4,,,,,,,,,,12.01,,,,,,,,,,,73.8,10.4
38249.85134,8.83,143,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,37.8193,-122.424633,,
38249.85135,8.98,139,7.2,,15.4,,,,72,1.99,70,,,,11.76,1.6,,,,,,,,,,,,12.01,,,,,,,,,37.8193,-122.4246,74.8,10.8
38249.85136,9.03,,,158,,232,,0.1,,,,,16,,,,,-5,,,,,,,,,,,,,,,,,,,37.8193,-122.4245,,
38249.85137,9.12,136,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,37.819317,-122.424467,,
38249.85138,9.14,141,8.4,163.1,15.3,234,,,72,1.96,75,,,,11.83,1.2,,,,,,,,,,,,12.01,,,,,,,,,,,72.8,11.5
38249.8514,8.95,,,,,,,0.1,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,37.819317,-122.424333,,
38249.85141,8.88,,,,,,,,71,2.01,77,,,,11.89,-0.1,,,,,,,,,,,,12.02,,,,,,,,,37.819317,-122.42425,75.8,10.6
38249.85142,8.8,138,10.3,157.1,15.4,233,,0,,,,,16,,,,,3,,,,,,,,,,,,,,,,,,,,,,
38249.85143,8.81,136,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,37.8193,-122.424117,,
