Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,Set,Drift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38419.78969,7.702,36.8,35.08,46,29.26,206.2,,2,0,0,162.2,76,64.5,30.09,,103.4,,,,,,,,,,,,,,,,,,,,,50.7676,-1.3511
38419.78974,7.97,32.8,35.28,41.6,28.9,203.8,,2,0,0,164.2,76,64.5,30.09,,102.4,,,,,,,,,,,,,,,,,,,,,50.767446,-1.350996
38419.7898,8.13,30.8,34.8,39.4,28.1,203,,2,0,0,166.2,76,64.5,30.09,,98,,,,,,,,,,,,,,,,,,,,,50.767286,-1.35089
38419.78986,8.49,33.4,33.36,43.6,26.66,203,,2,0,0,161.6,76,64.5,30.09,,87,,,,,,,,,,,,,,,,,,,,,50.767118,-1.350782
38419.78992,9.068,29.6,33.62,39.2,26.14,203.2,,2,0,0,165.8,76,64.5,30.09,,84,,,,,,,,,,,,,,,,,,,,,50.766938,-1.350662
38419.78998,9.262,-11.4,34.22,-15.7,25.4,205.4,,2,0,0,219.9,76,64.5,30.09,,-46.6,,,,,,,,,,,,,,,,,,,,,50.766754,-1.350606
38419.79004,9.046,-24.8,32.8,-33.6,24.94,208.2,,2,0,0,239.8,76,64.5,30.09,,-77.6,,,,,,,,,,,,,,,,,,,,,50.766592,-1.350738
38419.79009,8.336,-31,32.06,-40.8,25.26,210.4,,2,0,0,249.4,76,64.5,30.09,,-78.4,,,,,,,,,,,,,,,,,,,,,50.766488,-1.351016
38419.79015,8.002,-31.4,32.24,-41,25.76,212.4,,2,0,0,251.4,76,64.5,30.09,,-81.6,,,,,,,,,,,,,,,,,,,,,50.766416,-1.351302
38419.79021,7.908,-32.2,31.92,-41.4,25.58,213.2,,2,0,0,252.8,76,64.5,30.09,,-80.4,,,,,,,,,,,,,,,,,,,,,50.766356,-1.351582
38419.79027,7.52,-30.8,30.46,-39.8,24.3,214,,2,0,0,251.8,76,64.5,30.09,,-73.2,,,,,,,,,,,,,,,,,,,,,50.766296,-1.351862
38419.79033,7.736,-31,29.12,-41.4,22.84,213.4,,2,0,0,252.6,76,64.5,30.09,,-64.6,,,,,,,,,,,,,,,,,,,,,50.766236,-1.352134
